Id,SalePrice
1461,126637.203
1462,152661.211
1463,180816.895
1464,185177.503
1465,195931.024
1466,185311.984
1467,173215.192
1468,176154.253
1469,179480.22
1470,126394.639
1471,203882.686
1472,95249.681
1473,100111.734
1474,151442.63
1475,125452.607
1476,379147.367
1477,251043.059
1478,301451.498
1479,283597.427
1480,462213.519
1481,307238.063
1482,206534.899
1483,182793.824
1484,173235.454
1485,175730.228
1486,199943.97
1487,316338.347
1488,237823.755
1489,208383.677
1490,216100.801
1491,193654.715
1492,97951.771
1493,180217.945
1494,299476.262
1495,287350.21
1496,232363.927
1497,188601.827
1498,154759.065
1499,153842.753
1500,161011.672
1501,172861.607
1502,157439.836
1503,284417.819
1504,231990.154
1505,215856.789
1506,182174.818
1507,241093.204
1508,194149.569
1509,162021.965
1510,151236.518
1511,150417.159
1512,170555.483
1513,148295.611
1514,156435.4
1515,196622.957
1516,158132.606
1517,152922.232
1518,135452.878
1519,225962.255
1520,140090.275
1521,144732.525
1522,163287.413
1523,115316.543
1524,123118.086
1525,127045.987
1526,127548.021
1527,108050.42
1528,126257.754
1529,142432.173
1530,165779.881
1531,137082.444
1532,108281.434
1533,142904.954
1534,116660.797
1535,149731.956
1536,118569.995
1537,97628.478
1538,161521.0
1539,220350.409
1540,122277.077
1541,143335.812
1542,140979.113
1543,200981.251
1544,86720.628
1545,104073.941
1546,127096.434
1547,138391.895
1548,131358.154
1549,116248.326
1550,143698.177
1551,120655.701
1552,148494.744
1553,140879.061
1554,113500.859
1555,172200.77
1556,98738.136
1557,119108.281
1558,95726.561
1559,120177.712
1560,148673.451
1561,156559.8
1562,127921.666
1563,123233.422
1564,162250.07
1565,157257.186
1566,222547.856
1567,85919.411
1568,222836.458
1569,158684.088
1570,137957.053
1571,132300.513
1572,144670.534
1573,240078.773
1574,125944.983
1575,221355.339
1576,234359.626
1577,202524.074
1578,144827.958
1579,145435.272
1580,191281.705
1581,141955.884
1582,127830.01
1583,323660.752
1584,239619.051
1585,140152.64
1586,78386.67
1587,107093.384
1588,148827.632
1589,103504.304
1590,132037.951
1591,105254.106
1592,128034.808
1593,118139.299
1594,137777.117
1595,128876.747
1596,227986.269
1597,171014.305
1598,188395.193
1599,186992.985
1600,186478.528
1601,79614.959
1602,114167.333
1603,96622.552
1604,279443.772
1605,250975.764
1606,168227.91
1607,172376.743
1608,219098.997
1609,198278.952
1610,166346.986
1611,150387.181
1612,182735.545
1613,174595.034
1614,124308.547
1615,89384.019
1616,83645.422
1617,89105.635
1618,126201.353
1619,134537.906
1620,176132.629
1621,140691.789
1622,146286.318
1623,272038.49
1624,219570.363
1625,127857.046
1626,172058.356
1627,187462.848
1628,272308.973
1629,178134.157
1630,340405.957
1631,210723.127
1632,249401.95
1633,172027.606
1634,186783.512
1635,180236.123
1636,164654.29
1637,185619.971
1638,204162.702
1639,180861.409
1640,239746.705
1641,179821.898
1642,225546.309
1643,225916.496
1644,227900.623
1645,188559.718
1646,156880.694
1647,161157.538
1648,141687.832
1649,139688.724
1650,122175.029
1651,123537.674
1652,94972.581
1653,97631.232
1654,156322.817
1655,150469.339
1656,149457.263
1657,155028.501
1658,157476.448
1659,133353.151
1660,151511.388
1661,435343.151
1662,361529.935
1663,367575.846
1664,455432.157
1665,311559.66
1666,332243.836
1667,352568.121
1668,327804.178
1669,296668.292
1670,340783.604
1671,261341.274
1672,454838.93
1673,298122.332
1674,249467.4
1675,194862.236
1676,195546.89
1677,215888.699
1678,456747.327
1679,382302.97
1680,319136.128
1681,256890.758
1682,309368.251
1683,188076.252
1684,172892.888
1685,176219.506
1686,170178.001
1687,170295.712
1688,190220.201
1689,189674.431
1690,184301.661
