Id,SalePrice
1461,127512.8125
1462,152499.265625
1463,190623.71875
1464,201200.375
1465,188082.015625
1466,173641.96875
1467,167095.671875
1468,173648.53125
1469,184458.234375
1470,120668.703125
1471,200811.578125
1472,94795.96875
1473,96533.609375
1474,156485.515625
1475,134331.984375
1476,381275.4375
1477,250917.9375
1478,317028.4375
1479,253460.125
1480,497604.40625
1481,326915.6875
1482,196455.1875
1483,169632.71875
1484,172951.140625
1485,171948.953125
1486,196784.765625
1487,328588.84375
1488,239598.25
1489,202889.4375
1490,214717.703125
1491,197081.4375
1492,85759.0390625
1493,191202.078125
1494,311931.8125
1495,312714.84375
1496,231032.171875
1497,185933.578125
1498,161301.09375
1499,160889.5
1500,156985.296875
1501,175144.65625
1502,170291.53125
1503,295399.125
1504,222832.515625
1505,219261.9375
1506,191567.140625
1507,248976.609375
1508,229462.796875
1509,168799.75
1510,145435.078125
1511,142801.78125
1512,172764.953125
1513,155624.125
1514,181056.25
1515,188603.28125
1516,167343.046875
1517,155533.921875
1518,126696.515625
1519,225720.359375
1520,137396.625
1521,140295.34375
1522,169556.265625
1523,109570.8828125
1524,126352.640625
1525,128250.15625
1526,126020.40625
1527,104422.90625
1528,132575.796875
1529,139798.328125
1530,179184.53125
1531,114069.1640625
1532,104747.578125
1533,143543.3125
1534,116558.453125
1535,169758.6875
1536,116257.6640625
1537,70345.4921875
1538,177538.609375
1539,243311.75
1540,109354.125
1541,154787.5625
1542,142068.34375
1543,238930.765625
1544,83030.96875
1545,105427.4453125
1546,125201.609375
1547,135459.203125
1548,136082.0
1549,107861.6328125
1550,139324.8125
1551,112086.96875
1552,139604.34375
1553,147122.34375
1554,112428.390625
1555,181723.65625
1556,89649.0546875
1557,121609.4921875
1558,86971.3984375
1559,86059.2421875
1560,124587.953125
1561,148063.171875
1562,123763.3046875
1563,121240.859375
1564,156691.109375
1565,147805.703125
1566,246436.3125
1567,74267.6484375
1568,244819.390625
1569,166637.796875
1570,133052.609375
1571,141319.390625
1572,154813.6875
1573,257227.671875
1574,99012.796875
1575,229639.421875
1576,228777.421875
1577,199278.203125
1578,153756.859375
1579,151246.0625
1580,196228.203125
1581,148188.953125
1582,118154.9765625
1583,319119.96875
1584,228966.859375
1585,137689.65625
1586,64101.57421875
1587,96467.4453125
1588,151756.3125
1589,98593.6015625
1590,131700.640625
1591,97641.296875
1592,124191.5625
1593,123826.703125
1594,137830.828125
1595,104020.9921875
1596,244845.765625
1597,183797.671875
1598,212793.234375
1599,172835.109375
1600,168038.53125
1601,77693.9609375
1602,118276.4921875
1603,82838.9453125
1604,293975.96875
1605,270202.96875
1606,171199.140625
1607,166558.984375
1608,205967.15625
1609,188720.109375
1610,154136.484375
1611,141628.921875
1612,159813.640625
1613,146198.90625
1614,126787.4921875
1615,90761.0234375
1616,77594.8828125
1617,88120.2734375
1618,125095.046875
1619,136861.046875
1620,145606.171875
1621,134007.765625
1622,148409.09375
1623,306219.40625
1624,228287.359375
1625,127594.7265625
1626,166679.859375
1627,191031.890625
1628,292410.78125
1629,181493.65625
1630,382760.15625
1631,221760.625
1632,227957.859375
1633,167620.96875
1634,179736.640625
1635,180210.5625
1636,154398.453125
1637,178397.671875
1638,212733.3125
1639,176958.90625
1640,270265.8125
1641,198925.609375
1642,233718.890625
1643,224916.328125
1644,218067.953125
1645,190247.25
1646,150513.265625
1647,166962.9375
1648,127812.7578125
1649,139913.234375
1650,103949.1796875
1651,127031.53125
1652,96013.5703125
1653,95177.265625
1654,155015.59375
1655,155394.703125
1656,149229.765625
1657,156115.765625
1658,151016.296875
1659,142578.015625
1660,146812.84375
1661,468391.09375
1662,430807.71875
1663,393594.09375
1664,520406.6875
1665,317061.4375
1666,323863.9375
1667,340112.3125
1668,338143.625
1669,319219.5
1670,339961.0625
1671,265167.71875
1672,507299.9375
1673,296917.25
1674,253153.75
1675,184560.46875
1676,192342.890625
1677,212195.921875
1678,460936.3125
1679,426017.0625
1680,329577.78125
1681,262135.15625
1682,301337.6875
1683,186499.34375
1684,166611.109375
1685,178078.78125
1686,172300.25
1687,163480.625
1688,181598.515625
1689,189053.15625
1690,187933.59375
1691,174757.75
1692,270064.78125
1693,159688.34375
1694,184248.15625
1695,166608.4375
1696,280132.375
1697,177993.03125
1698,396239.5625
1699,336183.0625
1700,247189.765625
1701,288223.78125
1702,254921.265625
1703,247978.265625
