Id,SalePrice
1461,128304.35266666667
1462,152800.78266666667
1463,183512.158
1464,186563.404
1465,194001.194
1466,187056.666
1467,173549.97266666667
1468,177949.51066666667
1469,181524.614
1470,127287.73533333333
1471,204852.126
1472,96951.11
1473,102251.97866666666
1474,152858.934
1475,124951.16133333334
1476,390746.71466666664
1477,253196.69666666666
1478,309384.012
1479,290101.67933333333
1480,469922.39866666665
1481,317401.3886666667
1482,207519.63066666666
1483,184677.72133333332
1484,173195.688
1485,178248.59666666668
1486,203700.748
1487,315649.78
1488,240772.05066666668
1489,208785.756
1490,224154.37
1491,200045.42866666667
1492,100869.46933333333
1493,183499.98666666666
1494,310994.5113333333
1495,292539.966
1496,235268.528
1497,190362.04333333333
1498,158614.87333333332
1499,157705.15933333334
1500,163410.08733333333
1501,174047.98933333333
1502,158750.55333333334
1503,285772.15533333336
1504,231937.752
1505,219197.16266666667
1506,186195.81866666666
1507,246353.76933333333
1508,196725.098
1509,162914.032
1510,153203.24933333334
1511,151348.69133333332
1512,172425.44666666666
1513,153156.248
1514,159150.05733333333
1515,201988.01333333334
1516,160709.318
1517,155020.54866666667
1518,136562.97266666667
1519,228401.46266666666
1520,139663.662
1521,144828.114
1522,164408.318
1523,116111.38866666667
1524,124849.62866666667
1525,129930.114
1526,127546.33866666666
1527,108616.35333333333
1528,126610.77066666666
1529,141562.18133333334
1530,169534.15333333332
1531,141011.93733333334
1532,107988.97466666666
1533,141600.22866666666
1534,116336.95866666667
1535,156790.402
1536,118724.26666666666
1537,101369.536
1538,161605.17466666666
1539,221691.24266666666
1540,128533.08466666666
1541,147865.59266666666
1542,140878.17733333333
1543,200241.65266666666
1544,87657.34066666667
1545,104901.14933333333
1546,128532.37
1547,138779.23666666666
1548,131606.19066666666
1549,116417.94
1550,143701.04266666668
1551,120955.35866666667
1552,151932.01266666668
1553,143823.006
1554,118051.59466666667
1555,174692.86133333333
1556,102662.8
1557,124089.03
1558,96458.186
1559,120582.15333333334
1560,147441.71733333333
1561,162751.11466666666
1562,126274.626
1563,124285.13
1564,163974.278
1565,158363.194
1566,230255.39133333333
1567,87462.306
1568,225090.41733333335
1569,159849.93933333334
1570,143244.362
1571,134947.244
1572,145017.79866666667
1573,244689.36133333333
1574,129066.31066666667
1575,226932.40266666666
1576,245566.634
1577,201509.68533333333
1578,145769.356
1579,146730.40066666665
1580,194339.822
1581,143264.10933333333
1582,126922.30933333334
1583,323965.2546666667
1584,243160.9
1585,141516.47666666665
1586,81551.108
1587,107838.17533333333
1588,149939.91466666668
1589,105756.95466666667
1590,132185.13666666666
1591,102517.09533333333
1592,131928.40133333334
1593,119368.58666666667
1594,138761.11
1595,131209.21466666667
1596,228488.96933333334
1597,172314.13733333335
1598,193206.18666666668
1599,186232.63333333333
1600,186664.74266666666
1601,81209.65133333333
1602,116285.28466666667
1603,97875.054
1604,284688.93466666667
1605,257664.28133333335
1606,168725.30466666666
1607,178705.12866666666
1608,218460.01533333334
1609,200542.73066666667
1610,167933.94
1611,151778.858
1612,184140.026
1613,175162.41333333333
1614,124938.438
1615,90419.67733333334
1616,85194.026
1617,92208.97266666667
1618,124455.01466666667
1619,134967.158
1620,175052.03866666666
1621,141401.32333333333
1622,149284.034
1623,277599.3173333333
1624,223303.308
1625,128060.09066666667
1626,172071.42133333333
1627,190771.98733333332
1628,283281.84533333336
1629,180120.78
1630,338632.0173333333
1631,210109.09666666668
1632,247677.042
1633,173899.91133333332
1634,187321.69866666666
1635,182965.36666666667
1636,165864.45533333335
1637,190856.17666666667
1638,209997.93333333332
1639,183851.73133333333
1640,244519.278
1641,184791.94666666666
1642,232002.24266666666
1643,230373.17533333335
1644,230192.988
1645,190526.46733333333
1646,158968.71866666665
1647,164085.57133333333
1648,139655.56733333334
1649,139555.37466666667
1650,121693.874
1651,122802.4
1652,96330.09533333333
1653,98394.408
1654,156771.55066666668
1655,148700.77666666667
1656,151015.694
1657,156470.552
1658,158515.03266666667
1659,131765.494
1660,156508.00733333334
1661,448679.156
1662,375784.0613333333
1663,382732.17066666664
1664,457876.60333333333
1665,322114.30066666665
1666,335838.048
1667,358279.81933333335
1668,330307.04466666665
1669,300240.426
1670,346131.252
1671,267052.028
1672,449135.52133333334
1673,309607.826
1674,254065.186
1675,196609.628
1676,195191.74266666666
1677,212846.07333333333
1678,451016.45533333335
1679,383778.93666666665
1680,319505.834
1681,254227.45266666668
1682,313117.86
1683,192278.03533333333
1684,176433.69666666666
1685,177661.6
1686,172422.96666666667
1687,170944.97533333334
1688,191754.24
1689,192686.206
1690,188790.576
1691,178364.87733333334
1692,270686.9446666667
1693,172738.90933333334
1694,185332.602
1695,171104.868
1696,282046.32
1697,171357.76866666667
1698,347089.27
1699,336556.778
1700,249839.55866666668
1701,269138.89533333335
1702,258123.662
1703,259455.86266666665
1704,290319.812
1705,232762.43866666665
1706,445545.7746666667
1707,214890.004
1708,209002.91266666667
1709,272703.18933333334
1710,226276.14866666668
1711,277372.29066666664
1712,260362.874
1713,278494.85333333333
1714,219203.83
1715,205090.412
1716,185633.89466666666
1717,166811.156
1718,128576.77133333334
1719,212312.572
1720,248575.17933333333
1721,166740.492
1722,123845.26666666666
1723,160126.23733333332
1724,214783.50666666665
1725,234837.51333333334
1726,194252.008
1727,177533.986
1728,187897.91933333332
1729,169583.97733333334
1730,163285.59933333335
1731,126624.31733333334
1732,131590.35066666667
1733,124699.41866666666
1734,133011.58866666668
1735,133052.87933333335
1736,118261.926
1737,336725.77266666666
1738,220183.56533333333
1739,286751.16466666665
1740,222714.53133333335
1741,189697.55333333334
1742,173082.93733333334
1743,173850.318
1744,294912.242
1745,225562.53533333333
1746,242014.434
1747,217437.95066666667
1748,217512.60533333334
1749,164450.73733333332
1750,144068.45133333333
1751,226151.92133333333
1752,121973.32666666666
1753,150997.136
1754,201320.054
1755,170697.51533333334
1756,126731.064
1757,119913.99066666666
1758,156127.32933333333
1759,167849.002
1760,163043.78133333335
1761,151904.65866666666
1762,185410.25266666667
1763,176620.58066666668
1764,122530.268
1765,179639.012
1766,175081.36533333332
1767,208321.33333333334
1768,142688.794
1769,168718.60133333332
1770,144538.32066666667
1771,136050.86533333332
1772,135320.75133333332
1773,143641.31933333335
1774,143608.08533333332
1775,135074.52666666667
1776,123642.27866666667
1777,116664.66133333334
1778,132020.73533333334
1779,123901.774
1780,180246.98133333333
1781,133050.28666666665
1782,102577.046
1783,136743.16133333332
1784,103043.71066666667
1785,121254.75866666666
1786,163624.53933333332
1787,166570.50666666665
1788,69745.58733333333
1789,104491.874
1790,94644.514
1791,195440.59533333333
1792,153349.58
1793,152851.308
1794,140113.27666666667
1795,136878.9
1796,135537.13266666667
1797,121542.49133333334
1798,124825.55066666666
1799,113228.55866666666
1800,130034.77066666666
1801,131002.08466666666
1802,142090.882
1803,152011.91466666668
1804,140946.846
