Id,SalePrice
1461,129524.234375
1462,156958.234375
1463,181201.703125
1464,195996.5
1465,200272.96875
1466,176524.96875
1467,168701.78125
1468,174379.890625
1469,184701.375
1470,122995.7578125
1471,196095.875
1472,90383.78125
1473,100675.6875
1474,164673.234375
1475,132572.765625
1476,375126.40625
1477,260701.671875
1478,308223.90625
1479,257284.34375
1480,534409.1875
1481,328904.15625
1482,205736.3125
1483,172480.828125
1484,166174.734375
1485,173753.96875
1486,196674.34375
1487,341434.09375
1488,228161.4375
1489,212540.0625
1490,222099.921875
1491,196091.671875
1492,86015.6171875
1493,177235.0
1494,308898.53125
1495,318647.40625
1496,228673.515625
1497,187881.078125
1498,157165.265625
1499,152665.078125
1500,155904.515625
1501,181026.390625
1502,161944.65625
1503,288044.40625
1504,230809.40625
1505,225945.75
1506,195861.859375
1507,243058.09375
1508,232241.75
1509,166538.6875
1510,144023.65625
1511,147890.484375
1512,166888.734375
1513,157658.71875
1514,176684.859375
1515,182625.78125
1516,160695.0
1517,161815.046875
1518,131604.078125
1519,228550.984375
1520,136866.0
1521,143486.125
1522,166533.0
1523,116473.984375
1524,133509.4375
1525,131662.859375
1526,121094.8515625
1527,102789.7421875
1528,127139.625
1529,142321.46875
1530,170072.09375
1531,104327.7734375
1532,95341.2734375
1533,135928.046875
1534,112302.2734375
1535,163427.734375
1536,114132.421875
1537,59544.3203125
1538,157422.34375
1539,224519.125
1540,116498.0
1541,150153.984375
1542,131781.34375
1543,238762.953125
1544,79807.484375
1545,108133.9140625
1546,127710.9921875
1547,137662.703125
1548,124764.5625
1549,109647.6953125
1550,130103.9140625
1551,106605.6796875
1552,122939.171875
1553,145189.390625
1554,109113.0234375
1555,175111.890625
1556,72755.765625
1557,122907.46875
1558,86574.390625
1559,96896.9765625
1560,131996.609375
1561,137379.296875
1562,130159.6875
1563,120638.296875
1564,146509.921875
1565,147160.734375
1566,243365.09375
1567,70668.921875
1568,234238.484375
1569,146711.5625
1570,140247.828125
1571,124820.71875
1572,156089.234375
1573,256036.84375
1574,106122.90625
1575,223204.84375
1576,229003.5625
1577,196841.71875
1578,147660.921875
1579,146432.59375
1580,195624.84375
1581,148982.359375
1582,125587.609375
1583,312132.3125
1584,240994.140625
1585,140835.6875
1586,69535.9296875
1587,93670.875
1588,157909.046875
1589,93866.265625
1590,128506.53125
1591,95311.25
1592,124594.1328125
1593,120091.0546875
1594,172152.078125
1595,110523.0234375
1596,247947.546875
1597,176265.953125
1598,218390.203125
1599,189508.890625
1600,187707.828125
1601,71142.65625
1602,119951.296875
1603,79907.9296875
1604,282711.96875
1605,267693.75
1606,163397.09375
1607,168446.75
1608,202803.015625
1609,199708.4375
1610,158892.6875
1611,141337.390625
1612,166691.890625
1613,157795.484375
1614,131287.75
1615,88375.671875
1616,76262.203125
1617,89615.9140625
1618,124131.8515625
1619,137088.953125
1620,136221.609375
1621,133938.5625
1622,148143.828125
1623,290127.28125
1624,227834.046875
1625,128780.5703125
1626,172608.03125
1627,186955.421875
1628,292052.75
1629,180760.90625
1630,349692.34375
1631,221572.953125
1632,232254.421875
1633,167622.6875
1634,178704.78125
1635,184759.96875
1636,146354.03125
1637,176042.625
1638,209094.453125
1639,182144.984375
1640,265637.4375
1641,196541.328125
1642,226161.046875
1643,226797.25
1644,229169.25
1645,192461.953125
1646,152790.140625
1647,164638.59375
1648,129701.09375
1649,138893.421875
1650,106944.7890625
1651,121258.0703125
1652,94841.78125
1653,99585.59375
1654,153609.53125
1655,155037.8125
1656,148150.484375
1657,154178.734375
1658,147922.578125
1659,139771.828125
1660,146631.59375
1661,490225.90625
1662,418019.375
1663,407855.34375
1664,504843.4375
1665,308824.46875
1666,339459.5625
1667,388435.03125
1668,327577.5625
1669,307683.625
1670,345451.03125
1671,268271.65625
1672,502970.75
1673,297085.875
1674,248550.140625
1675,185244.984375
1676,190664.890625
1677,209070.421875
1678,447269.8125
1679,433701.71875
1680,332204.78125
1681,274683.3125
1682,315513.03125
1683,180627.953125
1684,176425.84375
1685,179245.40625
1686,168568.421875
1687,166175.265625
1688,187735.0625
1689,190522.375
1690,185666.734375
1691,176097.15625
1692,281098.65625
1693,167106.15625
1694,183902.296875
1695,166512.40625
1696,280298.5625
1697,172181.65625
1698,407657.4375
1699,348255.84375
1700,246652.671875
1701,273108.46875
1702,260364.578125
1703,241128.203125
1704,295295.28125
1705,241025.15625
1706,457288.25
1707,212397.484375
1708,204293.921875
1709,283575.3125
1710,231640.4375
1711,260220.15625
1712,237831.0625
1713,260666.90625
1714,225666.4375
1715,203855.21875
1716,189218.453125
1717,176610.65625
1718,124427.234375
1719,204874.921875
1720,246807.625
1721,165914.671875
1722,121959.5859375
1723,156591.375
1724,197772.515625
1725,240543.921875
1726,192809.71875
1727,158833.25
1728,181862.40625
1729,166886.109375
1730,167998.390625
1731,119183.7265625
1732,129981.1171875
1733,120867.9375
1734,123657.9375
1735,130357.984375
1736,111264.1171875
1737,365607.59375
1738,226700.703125
1739,274080.84375
1740,207356.03125
1741,184900.5625
1742,178787.296875
1743,170549.390625
1744,310140.125
1745,224131.78125
1746,244014.359375
1747,228459.453125
1748,229431.875
1749,153970.890625
1750,131017.8046875
1751,249199.265625
1752,119743.4765625
1753,143308.75
1754,202717.21875
1755,166360.40625
1756,120831.421875
1757,121031.6015625
1758,145806.859375
1759,169236.21875
1760,158938.0
1761,138423.125
1762,161137.0
1763,183327.765625
1764,113899.9609375
1765,183715.796875
1766,165876.71875
1767,208307.359375
1768,147071.828125
1769,182707.953125
1770,142864.734375
1771,131679.4375
1772,136765.765625
1773,133757.640625
1774,126134.8125
1775,135858.625
1776,125756.609375
1777,116425.15625
1778,138757.484375
1779,118071.3515625
1780,177529.75
1781,139503.546875
1782,92956.296875
1783,131172.015625
1784,101130.875
1785,124397.4453125
1786,156778.90625
1787,159834.609375
1788,41131.296875
1789,102044.484375
1790,90665.171875
1791,202449.71875
1792,147018.78125
1793,133428.6875
1794,144635.515625
1795,137166.34375
1796,125480.171875
1797,120532.0078125
1798,119134.9296875
1799,111723.203125
1800,123603.75
1801,129322.125
1802,147654.46875
1803,153993.90625
1804,138171.953125
1805,133013.65625
1806,113815.1640625
1807,130340.828125
1808,124301.96875
1809,131525.515625
1810,134151.890625
1811,107992.8046875
1812,111080.25
1813,119087.3984375
1814,83256.4375
1815,50839.7265625
1816,106396.4140625
1817,115879.8515625
1818,151136.59375
1819,112195.640625
1820,54739.32421875
1821,109848.1171875
1822,164778.140625
1823,26868.185546875
1824,139348.671875
1825,133413.25
1826,102988.40625
1827,99060.953125
1828,128597.546875
1829,118861.1875
1830,148267.4375
1831,158738.71875
1832,88475.1796875
1833,133290.765625
1834,120694.171875
1835,158018.515625
1836,125339.375
1837,82012.2265625
1838,126797.34375
1839,85823.9921875
1840,158367.625
1841,145617.15625
1842,72633.4609375
1843,142240.484375
1844,130158.09375
1845,135152.890625
1846,155356.59375
1847,155702.53125
1848,56027.0859375
1849,118075.421875
1850,128712.4453125
1851,160118.921875
1852,132054.796875
1853,129821.7578125
1854,172933.046875
1855,137958.4375
1856,238517.90625
1857,166643.359375
1858,129950.0234375
1859,116349.2265625
1860,146795.390625
1861,117591.4453125
1862,304318.40625
1863,291450.03125
1864,291450.03125
1865,323602.6875
1866,309551.0
1867,245925.859375
1868,308580.40625
1869,201659.390625
1870,243772.484375
1871,254103.359375
1872,177170.546875
1873,247783.734375
1874,146274.109375
1875,217330.984375
1876,195871.09375
1877,210537.5625
1878,210263.03125
1879,136282.09375
1880,132742.15625
1881,246310.3125
1882,258271.84375
1883,197496.296875
1884,214772.421875
1885,276877.1875
1886,313536.5625
1887,204734.09375
1888,289961.21875
1889,169242.546875
1890,136682.421875
1891,140561.140625
1892,103344.765625
1893,143798.625
1894,126870.2734375
1895,157044.875
1896,126372.53125
1897,96189.609375
1898,107316.3515625
1899,145050.265625
1900,140513.546875
1901,175881.640625
1902,139562.671875
1903,212218.5
1904,141868.078125
1905,182725.53125
1906,176003.109375
1907,217804.328125
1908,114325.9609375
1909,148576.71875
1910,134636.015625
1911,208508.0
1912,271760.09375
1913,141843.203125
1914,57500.0703125
1915,338994.1875
1916,70124.1640625
1917,264004.4375
1918,138492.78125
1919,158515.265625
1920,145693.890625
1921,433080.3125
1922,302598.40625
1923,225240.84375
1924,208473.515625
1925,216787.171875
1926,403210.75
1927,144307.1875
1928,163678.90625
1929,125731.6640625
1930,129900.875
1931,131341.328125
1932,135369.875
1933,174270.25
1934,182934.1875
1935,180343.78125
1936,185701.640625
1937,182908.5625
1938,169118.4375
1939,232340.390625
1940,198705.203125
1941,174905.3125
1942,200407.0
1943,198053.84375
1944,336016.3125
1945,376097.625
1946,181736.765625
1947,314988.875
1948,179787.65625
1949,247902.03125
1950,184818.9375
1951,285739.75
1952,224883.015625
1953,165819.546875
1954,197460.71875
1955,126480.9140625
1956,305172.96875
1957,154557.703125
1958,328121.03125
1959,135025.140625
1960,115821.5078125
1961,114108.6640625
1962,92071.8515625
1963,104118.90625
1964,116842.0390625
1965,150979.875
1966,153852.84375
1967,300704.0
1968,473215.84375
1969,403250.09375
1970,491798.6875
1971,489492.125
1972,382530.09375
1973,277201.6875
1974,325225.71875
1975,492110.25
1976,275008.75
1977,402302.03125
1978,411361.09375
1979,317319.71875
1980,197309.9375
1981,354794.875
1982,215263.421875
1983,205174.09375
1984,172909.34375
1985,207780.09375
1986,200794.078125
1987,172310.171875
1988,181266.375
1989,193692.546875
1990,222943.875
1991,242308.625
1992,224505.421875
1993,169150.796875
1994,254474.4375
1995,183429.984375
1996,240030.234375
1997,330497.09375
1998,369716.90625
1999,264039.625
2000,325792.4375
2001,275678.59375
2002,240296.875
2003,241960.671875
2004,280074.125
2005,232903.046875
2006,239875.296875
2007,256413.46875
2008,208371.65625
2009,195908.46875
2010,196606.921875
2011,135201.75
2012,177807.40625
2013,184264.421875
2014,194632.1875
2015,200341.03125
2016,201015.234375
2017,201561.46875
2018,122916.5625
2019,130743.7265625
2020,112934.109375
2021,108743.875
2022,194806.515625
2023,136302.90625
2024,243465.046875
2025,424854.0625
2026,173905.75
2027,154086.109375
2028,148400.046875
2029,175930.625
2030,280301.75
2031,262807.625
2032,284120.15625
2033,283485.5625
2034,166144.0
2035,218303.703125
2036,177869.4375
2037,199445.390625
2038,298159.75
2039,221309.40625
2040,399980.28125
2041,282999.25
2042,198066.8125
2043,179796.71875
2044,183440.203125
2045,213607.890625
2046,133698.375
2047,150080.734375
2048,138944.34375
2049,146160.3125
2050,187518.859375
2051,108284.53125
2052,129956.359375
2053,152384.875
2054,78325.515625
2055,170836.40625
2056,143222.828125
2057,117649.0078125
2058,236885.828125
2059,130718.859375
2060,174378.734375
2061,181451.640625
2062,138598.25
2063,120570.9921875
2064,138928.96875
2065,125219.8046875
2066,180595.578125
2067,121635.4609375
2068,143558.265625
2069,87788.7890625
2070,101679.265625
2071,84858.0859375
2072,127413.0625
2073,137092.03125
2074,187656.90625
2075,153097.25
2076,115501.734375
2077,148347.453125
2078,129610.875
2079,128725.96875
2080,108197.3359375
2081,115937.2578125
2082,123175.609375
2083,138255.796875
2084,105758.296875
2085,119460.8671875
2086,108080.4375
2087,117887.4609375
2088,107301.3671875
2089,80894.2421875
2090,123399.4140625
2091,128741.421875
2092,127851.7265625
2093,131459.34375
2094,118290.09375
2095,154411.28125
2096,80198.296875
2097,92861.6640625
2098,143514.578125
2099,58042.46484375
2100,95894.4921875
2101,127529.2109375
2102,125134.890625
2103,108939.6171875
2104,127992.3125
2105,120757.4140625
2106,67875.7421875
2107,258220.234375
2108,122757.0625
2109,117149.0390625
2110,133479.0
2111,138138.90625
2112,128625.96875
2113,120406.296875
2114,97457.515625
2115,147932.484375
2116,114563.0546875
2117,141022.59375
2118,111867.796875
2119,103282.3359375
2120,119090.5
2121,89829.6875
2122,97311.7265625
2123,83766.71875
2124,171862.765625
2125,118607.4140625
2126,167800.109375
2127,152881.265625
2128,125630.421875
2129,99637.828125
2130,136688.21875
2131,143368.359375
2132,117271.8984375
2133,110289.2109375
2134,116198.0703125
2135,102171.8125
2136,67406.171875
2137,108589.03125
2138,141755.890625
2139,150939.28125
2140,144289.21875
2141,138028.46875
2142,135934.453125
2143,132553.4375
2144,116514.8828125
2145,138295.765625
2146,163992.421875
2147,148349.1875
2148,130857.2578125
2149,138716.40625
2150,235825.140625
2151,130470.5546875
2152,198270.484375
2153,175388.578125
2154,111608.78125
2155,137660.265625
2156,270256.03125
2157,238412.40625
2158,240077.8125
2159,215384.234375
