Id,SalePrice
1461,133354.27516830005
1462,165241.36688016972
1463,202701.15572842179
1464,185660.40270313024
1465,210840.43285166938
1466,185076.66825047033
1467,180317.49102368846
1468,169755.45187311765
1469,192629.21943761344
1470,130058.55595555594
1471,207953.3046115306
1472,95611.14720217693
1473,107659.22131266556
1474,149309.91364307873
1475,159013.3473309237
1476,340865.37070645
1477,271834.8422720185
1478,309184.9112560355
1479,282761.5772064608
1480,398411.5489587182
1481,240494.601861471
1482,199721.447799968
1483,172876.37370387005
1484,174284.19959463738
1485,191063.04083310076
1486,176511.53457078853
1487,246835.69582741935
1488,274426.69982854655
1489,206662.1166059094
1490,180883.3510309436
1491,193347.82320109318
1492,91236.31115747373
1493,176445.1696116029
1494,272015.35252273007
1495,266080.2776731142
1496,229392.96982644888
1497,197191.8008998359
1498,183487.14873934345
1499,183531.70922247838
1500,159545.9773469234
1501,171819.51208793864
1502,190439.06692785828
1503,247528.35280254376
1504,233261.03941995153
1505,225031.13692526103
1506,189126.5372138367
1507,198857.39923224095
1508,196571.14626875543
1509,178203.86435975478
1510,149892.95269762594
1511,140968.5265143109
1512,158025.81549593975
1513,153144.4338729924
1514,199962.94565816186
1515,208748.42831608496
1516,162229.1130059873
1517,151677.8954974288
1518,132351.66427714314
1519,211859.20406646287
1520,142533.75677598765
1521,146346.59148575197
1522,155688.9590190008
1523,112615.86583557769
1524,116282.68398872114
1525,135866.94099749142
1526,155142.0000106627
1527,100857.34915817252
1528,126732.43747269621
1529,143819.38943986996
1530,175370.031484126
1531,123556.76619324436
1532,107681.2067909706
1533,144012.96569930282
1534,110281.58021393856
1535,205932.92757575455
1536,128243.80392184145
1537,73579.2716892654
1538,146209.49386025057
1539,223062.6475085434
1540,124725.04781091705
1541,131145.6287977959
1542,205395.83279009056
1543,239334.86595340061
1544,85097.4496471631
1545,103944.14873043209
1546,118071.26129808712
1547,118303.3070945207
1548,112502.27058487842
1549,105707.39115842961
1550,136649.05784882506
1551,124566.89247815542
1552,161174.5271192884
1553,150375.4131276311
1554,109535.24021808438
1555,203331.83582790478
1556,86431.9451969832
1557,114642.42227463699
1558,86305.70475556709
1559,114788.66656814284
1560,144507.91920216827
1561,183665.05481582927
1562,120890.18640517275
1563,116757.85092534735
1564,165969.25809716474
1565,134210.28213076366
1566,207288.30217822109
1567,82105.78094481281
1568,234597.44231521187
1569,200680.00332514034
1570,119795.95650104988
1571,113895.46368921439
1572,157510.88822440582
1573,213208.24370402805
1574,132868.2079152243
1575,219197.7295764849
1576,223870.1084509993
1577,179168.64936572776
1578,127404.35051118642
1579,137108.6888741769
1580,181494.5525621998
1581,148801.14715311094
1582,124691.75366043982
1583,294676.99364482233
1584,223645.28087979267
1585,148226.52876593545
1586,85076.06824157924
1587,107392.68145626633
1588,155319.11361451788
1589,92902.28011546968
1590,145782.14956307024
1591,119571.14905779666
1592,120998.05848272433
1593,113336.18703579358
1594,117355.91684060525
1595,108576.57139261952
1596,204440.4730673128
1597,195076.24811723613
1598,209206.79844705452
1599,197209.50407795192
1600,171695.86127987553
1601,93078.06786031256
1602,119103.17909691152
1603,92897.04638123748
1604,266660.05272304744
1605,230072.00046326692
1606,167543.92119107538
1607,161907.73458974503
1608,214437.9962339739
1609,197846.18396423824
1610,138305.36085132606
1611,145467.0894314572
1612,164016.17748241205
1613,153508.9363901927
1614,125442.9390224793
1615,102674.13171087259
1616,97312.73431636792
1617,108161.27587700918
1618,125791.54886503577
1619,127398.6129889076
1620,134505.1080508976
1621,125924.14975232842
1622,141754.84992605494
1623,247534.21865564652
1624,209339.72029796094
1625,143922.29172499885
1626,174424.44345441804
1627,189687.70034553946
1628,239116.91603757587
1629,170968.9488502089
1630,282277.4077762816
1631,212450.33530468505
1632,269720.00625730865
1633,174733.1464885816
1634,183742.50214965738
1635,170875.26159790956
1636,161735.16615640864
1637,186396.12830072932
1638,205516.1543342561
1639,184776.09856141574
1640,251031.16892092893
1641,179301.80173730943
1642,230400.94288024306
1643,232970.31504115523
1644,236380.35717675756
1645,184917.17207651766
1646,155652.47450058363
1647,195304.67563244663
1648,138280.5944564535
1649,135844.54564164227
1650,112631.9822716453
1651,116259.72698397985
1652,95552.6605678647
1653,105265.33308430121
1654,170109.3882357144
1655,187534.17897799198
1656,152142.15934519138
1657,170821.7663867855
1658,160830.99546794136
1659,176807.00348219223
1660,132933.4559916269
1661,413002.2028266048
1662,343061.7774923803
1663,337870.724613312
1664,371236.5730833118
1665,337096.2029684688
1666,322661.8740076869
1667,286806.5409754403
1668,342340.14010189974
1669,314194.63591963093
1670,422045.5030321535
1671,243144.4646784766
1672,498663.865573895
1673,283398.3005803955
1674,269049.85420772026
1675,173908.9927602078
1676,183092.59130973506
1677,210759.72094536727
1678,377194.0491319529
1679,284269.93993953394
1680,325110.4843464769
1681,273137.94301115954
1682,293323.3881481799
1683,193272.31338068165
1684,179383.35794854624
1685,168603.52310150472
1686,178443.8444456294
1687,173720.60942168336
1688,181581.09684975026
1689,185206.68889779403
1690,176579.9805621624
1691,177521.72174382402
1692,231613.6748035769
1693,176925.5586178117
1694,173999.8325138022
1695,168020.22442159578
1696,239338.63824463185
1697,168462.22357242546
1698,258705.4059041602
1699,251948.2218058414
1700,233673.65798567762
1701,226477.59091707267
1702,279933.322207345
1703,243062.232553928
1704,291770.4369016622
1705,217693.81508415236
1706,344724.8688665008
1707,217169.08825977924
1708,212223.5822409736
1709,311516.3479134598
1710,216112.1046716729
1711,272313.3543077518
1712,250081.47312373488
1713,279189.85610232316
1714,238790.42588975822
1715,208354.1521460058
1716,188740.49301815868
1717,171636.79849728663
1718,121462.15731478627
1719,188336.6428232952
1720,283363.848886285
1721,171531.8860050819
1722,142317.73494891185
1723,149684.84910143184
1724,219939.27210005032
1725,222889.32495067795
1726,184753.1385307139
1727,160721.6904712451
1728,211830.51580177093
1729,163714.75531536425
1730,146714.6106552726
1731,130834.51126100447
1732,125592.28445123552
1733,119856.70541325226
1734,134680.75155230903
1735,143020.15834462532
1736,123497.93064911386
1737,261245.1693927989
1738,201365.2221973792
1739,289604.56555916026
1740,188217.324148939
1741,162356.80586568598
1742,171473.96148422023
1743,187561.22421979462
1744,263046.56342002476
1745,252067.50012146882
1746,276021.73216241767
1747,238858.23256374113
1748,219528.98568751453
1749,148549.09665850762
1750,147701.3597247038
1751,221987.94795410094
1752,123976.67070146068
1753,156800.35166844865
1754,213303.39270555502
1755,168957.0015630414
1756,131875.24656305977
1757,119188.25008095444
1758,149336.93729087015
1759,176719.9815849832
1760,168180.5524561801
1761,140891.12621461647
1762,177082.04685626
1763,154687.7418313363
1764,135927.59326485047
1765,173835.35454825498
1766,172977.93251127878
1767,186255.34198124203
1768,143328.17498188053
1769,193220.9971926641
1770,135696.3225840781
1771,134859.90458799546
1772,139582.7648424356
1773,141518.2092948646
1774,136497.4460515992
1775,139290.02553280376
1776,113656.13530415524
1777,118475.88203451392
1778,121329.42187363138
1779,123102.38675695077
1780,189667.52083758803
1781,135565.4348995431
1782,115506.24434756234
1783,125354.43526138912
1784,96644.89961884821
1785,126650.62173481593
1786,190398.46693709333
1787,150468.57949786648
1788,81955.09348496527
1789,94524.85241912512
1790,102308.96704512593
1791,152982.9811062137
1792,147856.432709994
1793,149164.7868282229
1794,141171.02845160986
1795,138169.09135235465
1796,128426.97066609983
1797,102087.81205561558
1798,130289.11839727408
1799,114172.73778717707
1800,114685.7868534533
1801,117041.47630967495
1802,133971.82227115228
1803,176525.56119697107
1804,147435.5023038316
1805,125641.5852183174
1806,118440.7746321544
1807,148027.58142715754
1808,138409.05203867555
1809,116464.48645177692
1810,146587.8260241321
1811,117446.96477365332
1812,84652.7998782253
1813,120341.2248138101
1814,102535.28213083757
1815,80765.3751753218
1816,106012.6347149337
1817,106315.67015810734
1818,149029.41663060928
1819,101448.37116585586
1820,90584.0019017432
1821,120803.9787891257
1822,151818.27072133537
1823,57765.08692039109
1824,117759.1657573924
1825,141666.07874839404
1826,111919.44121660941
1827,115451.67919091991
1828,135258.80178950584
1829,134173.9562749344
1830,167523.7739520156
1831,193483.86528910624
1832,137591.39497214384
1833,142279.26463121508
1834,107091.21268912916
1835,196039.90372973162
1836,132282.9373707332
1837,98054.97399181771
1838,111356.05212872823
1839,90213.1969123911
1840,129752.07468601999
1841,129004.13468652514
1842,90688.52884560905
1843,132350.4157804535
1844,146561.40008034467
1845,137815.94363094406
1846,156457.22524464145
1847,138390.5362254275
1848,83881.68468887612
